Date,Close_^NSEI,High_^NSEI,Low_^NSEI,Open_^NSEI,Volume_^NSEI,rsi,ema,macd,return,vol_change,bb_width,Target
2019-12-20,12271.7998046875,12293.900390625,12252.75,12266.4501953125,810700,67.40940860299212,12096.752242170329,93.49375819053603,0.000986941701855537,0.30107526881720426,3.6749140189105014,0
2019-12-23,12262.75,12287.150390625,12213.25,12235.4501953125,604800,66.60195100742854,12118.885276547619,98.59893320409537,-0.0007374472230261553,-0.25397804366596766,3.9565326737241806,0
2019-12-24,12214.5498046875,12283.7001953125,12202.099609375,12269.25,470300,62.32019158583177,12131.64054696627,97.63004980569713,-0.003930618769240168,-0.22238756613756616,4.082207133605582,0
2019-12-26,12126.5498046875,12221.5498046875,12118.849609375,12211.849609375,520300,55.32677750421193,12130.9617813291,88.73841694592011,-0.007204522590446127,0.106315118009781,4.094145918484811,1
2019-12-27,12245.7998046875,12258.4501953125,12157.900390625,12172.900390625,383800,61.61319013933052,12146.273517776888,90.27359442676789,0.009833794601157297,-0.2623486450124928,4.23885852715167,0
2019-12-30,12255.849609375,12286.4501953125,12213.7998046875,12274.900390625,411100,62.097262292803244,12160.883663323304,91.24930371672963,0.0008206736062803532,0.07113079729025529,4.406452185444976,0
2019-12-31,12168.4501953125,12247.099609375,12151.7998046875,12247.099609375,426900,55.53801485950855,12161.892534255197,84.00183718146582,-0.007131240742024536,0.038433471174896594,4.422155099030064,0
2020-01-01,12182.5,12222.2001953125,12165.2998046875,12202.150390625,304100,56.33646337729996,12164.640196354505,78.48711890604318,0.001154609211690083,-0.2876551885687515,4.382124806611955,1
2020-01-02,12282.2001953125,12289.900390625,12195.25,12198.5498046875,407700,61.605566938217514,12180.314862882238,81.22532251682605,0.008183886337984836,0.3406774087471227,4.518235932119955,0
2020-01-03,12226.650390625,12265.599609375,12191.349609375,12261.099609375,428800,57.44599364216919,12186.49293324794,78.013670584196,-0.004522789386603554,0.05175374049546244,4.505921734587974,0
2020-01-06,11993.0498046875,12179.099609375,11974.2001953125,12170.599609375,396500,43.9937225849767,12160.700516106548,55.973569814796065,-0.019105853072941215,-0.07532649253731338,4.350414824528077,0
2020-01-07,12052.9501953125,12152.150390625,12005.349609375,12079.099609375,447800,47.39545054173048,12146.333806667342,42.84618789643537,0.004994592001242859,0.1293820933165195,4.138153886846975,0
2020-01-08,12025.349609375,12044.9501953125,11929.599609375,11939.099609375,446000,46.00876874715952,12130.202580361696,29.871170274256656,-0.0022899444111396106,-0.004019651630192023,3.657978686834095,1
2020-01-09,12215.900390625,12224.0498046875,12132.5498046875,12153.150390625,477500,55.655077770188626,12141.62895506347,34.565778102758486,0.015845758122611686,0.07062780269058289,3.2025507539057823,0
2020-01-10,12256.7998046875,12311.2001953125,12213.2001953125,12271.0,660600,57.41380237741148,12156.985068346676,41.11260896935892,0.0033480474426501594,0.38345549738219886,2.912107859298013,0
2020-01-13,12329.5498046875,12337.75,12285.7998046875,12296.7001953125,501000,60.42072576876112,12179.993699858785,51.57679145493785,0.0059354808073293075,-0.2415985467756585,3.013594068432912,0
2020-01-14,12362.2998046875,12374.25,12308.7001953125,12333.099609375,616300,61.73071240753537,12204.301180502614,61.799990935604,0.0026562202609821117,0.2301397205588822,3.063582549291451,0
2020-01-15,12343.2998046875,12355.150390625,12278.75,12349.400390625,684400,60.48005545837941,12222.834330393933,67.58967724170543,-0.0015369308543056182,0.1104981340256368,3.194976064896288,0
2020-01-16,12355.5,12389.0498046875,12315.7998046875,12347.099609375,395700,61.026075912987984,12240.523086341409,72.32873847805968,0.000988406301843714,-0.42182933956750435,3.347433327695763,0
2020-01-17,12352.349609375,12385.4501953125,12321.400390625,12328.400390625,502100,60.79250169270936,12255.433289412555,74.96610585294547,-0.000254978804985595,0.2688905736669194,3.465737734031564,0
2020-01-20,12224.5498046875,12430.5,12216.900390625,12430.5,491600,52.08364232253518,12251.315491449213,65.983248512297,-0.010346193941151438,-0.020912168890659277,3.4494726025260283,0
2020-01-21,12169.849609375,12230.0498046875,12162.2998046875,12195.2998046875,400,48.857483620486754,12240.453373839318,53.82990312347101,-0.004474618385662321,-0.9991863303498779,3.458309093537863,0
2020-01-22,12106.900390625,12225.0498046875,12087.900390625,12218.349609375,500,45.374269466192004,12222.646309410744,38.67301503395356,-0.005172555189302153,0.25,3.5516923109548544,0
2020-01-23,12180.349609375,12189.0,12094.099609375,12123.75,867700,49.865518423313695,12217.006749405977,32.21643908023907,0.0060667236352978104,1734.4,3.500431399228106,0
2020-01-24,12248.25,12272.150390625,12149.650390625,12174.5498046875,593200,53.658734125584076,12221.172516151848,32.20728464692911,0.005574584704263197,-0.3163535784257232,3.501538848165419,0
2020-01-27,12119.0,12216.599609375,12107.0,12197.099609375,441200,46.45372524286651,12207.549513998269,21.52253647670659,-0.010552527912150667,-0.25623735670937287,3.5571365769352834,0
2020-01-28,12055.7998046875,12163.5498046875,12024.5,12148.099609375,478500,43.386001308663126,12187.3162194235,7.864412939759859,-0.005214967844912932,0.08454215775158658,3.716541257069012,0
2020-01-29,12129.5,12169.599609375,12103.7998046875,12114.900390625,514400,47.72163540266118,12179.607390167033,2.9531988210437703,0.006113256399948197,0.07502612330198533,3.75305504058047,0
2020-01-30,12035.7998046875,12150.2998046875,12010.599609375,12147.75,538100,43.192704156751454,12160.43304543643,-8.40293265098262,-0.0077249841553650445,0.046073094867807196,3.8830795251128354,0
2020-01-31,11962.099609375,12103.5498046875,11945.849609375,12100.400390625,771300,39.978868028542436,12133.988587294907,-23.08364459671793,-0.006123414854723341,0.4333766957814533,4.198711954836103,0
2020-02-03,11707.900390625,11749.849609375,11614.5,11627.4501953125,669800,31.32212058898112,12077.17682773892,-54.600565769624154,-0.021250384719316173,-0.13159600674186434,5.243146764208519,1
2020-02-04,11979.650390625,11986.150390625,11783.400390625,11786.25,560400,45.02645688211944,12064.173302790397,-56.9930189305087,0.02321082268667074,-0.16333233801134672,5.3522178464138825,1
2020-02-05,12089.150390625,12098.150390625,11953.349609375,12005.849609375,758000,49.40730498042388,12067.503581168345,-49.482912216893965,0.009140500467834434,0.35260528194147045,5.284369062101341,0
2020-02-06,12137.9501953125,12160.599609375,12084.650390625,12120.0,565100,51.271023842240005,12076.896463054232,-39.14215573153342,0.004036661230167438,-0.25448548812664906,5.271957269857127,0
2020-02-07,12098.349609375,12154.7001953125,12073.9501953125,12151.150390625,473500,49.6719375574164,12079.756882563668,-33.7533800900801,-0.0032625431230384194,-0.1620952043886038,5.235838612693156,0
2020-02-10,12031.5,12103.5498046875,11990.75,12102.349609375,524700,47.006666938162404,12073.32263155518,-34.47948334005196,-0.005525514763038308,0.10813093980992616,5.1217372966780905,0
2020-02-11,12107.900390625,12172.2998046875,12099.0,12108.400390625,480000,50.289577519090656,12077.932999431156,-28.560821012079032,0.006350030388978967,-0.08519153802172674,4.829533028776387,1
2020-02-12,12201.2001953125,12231.75,12144.2998046875,12151.0,411700,54.03447459028354,12094.368625548668,-16.15549350355832,0.0077056964194832656,-0.1422916666666667,4.578840282427479,0
2020-02-13,12174.650390625,12225.650390625,12139.7998046875,12219.5498046875,501200,52.81515851822284,12105.07286089218,-8.370044763936676,-0.0021759994314084485,0.21739130434782616,4.2353511937760375,0
2020-02-14,12113.4501953125,12246.7001953125,12091.2001953125,12190.150390625,622800,50.013539252286,12106.189838814891,-7.0570159499711735,-0.005026854435148831,0.2426177174780526,3.80677481660621,0
2020-02-17,12045.7998046875,12159.599609375,12037.0,12131.7998046875,0,47.04292005684501,12098.137834264571,-11.344480194584321,-0.00558473346026378,-1.0,3.6895861973737114,0
2020-02-18,11992.5,12030.75,11908.0498046875,12028.25,676900,44.78587390536177,12084.052789695963,-18.826159048547197,-0.004424762618648104,inf,3.6900392169250287,1
2020-02-19,12125.900390625,12134.7001953125,12042.099609375,12090.599609375,513600,51.108476761586054,12089.632469819835,-13.831703524745535,0.011123651500938081,-0.2412468606884326,3.701041031979882,0
2020-02-20,12080.849609375,12152.0,12071.4501953125,12119.0,502600,49.06510068866543,12088.461421760523,-13.354836834874732,-0.003715252459506435,-0.02141744548286606,3.61862975986527,0
2020-02-24,11829.400390625,12012.5498046875,11813.400390625,12012.5498046875,490800,39.55845452721791,12053.919950942454,-32.88765859540581,-0.02081386879900149,-0.02347791484281736,3.7658017728950264,0
2020-02-25,11797.900390625,11883.0498046875,11779.900390625,11877.5,461000,38.55075180041504,12019.784009566794,-50.32918380840965,-0.002662856861702312,-0.06071719641401796,4.149014383263114,0
2020-02-26,11678.5,11783.25,11639.599609375,11738.5498046875,567600,34.91961628285023,11974.279474957888,-72.94546197320233,-0.010120477938589723,0.23123644251626896,4.88735236057157,0
2020-02-27,11633.2998046875,11663.849609375,11536.7001953125,11661.25,608600,33.62829673962082,11928.815518921836,-93.43919449791974,-0.003870376787472707,0.07223396758280476,5.5436410960112585,0
2020-02-28,11201.75,11384.7998046875,11175.0498046875,11382.0,809900,24.364375694020353,11831.873449732258,-142.8563289638878,-0.03709607866493836,0.3307591192901742,7.987668266800292,0
2020-03-02,11132.75,11433.0,11036.25,11387.349609375,680800,23.26100535508391,11738.656989767958,-185.44973825815032,-0.006159751824491688,-0.1594023953574515,9.99660760242715,1
2020-03-03,11303.2998046875,11342.25,11152.5498046875,11217.5498046875,696500,31.51642678642213,11680.609365090564,-203.1021430206547,0.015319647408546855,0.023061104582843717,10.873973198666976,0
2020-03-04,11251.0,11356.599609375,11082.150390625,11351.349609375,797700,30.435161457934512,11623.328116411822,-218.78988452736849,-0.004626950146523701,0.1452979181622398,11.835330474889986,0
2020-03-05,11269.0,11389.5,11244.599609375,11306.0498046875,1352500,31.30864456818354,11576.084367556912,-227.15162064200194,0.0015998577904186018,0.6954995612385608,12.463075872350236,0
2020-03-06,10989.4501953125,11035.099609375,10827.400390625,10942.650390625,1811000,25.874739075878495,11497.866477924323,-253.41448525797387,-0.024806975302821943,0.3390018484288355,13.632401127373889,0
2020-03-09,10451.4501953125,10751.5498046875,10294.4501953125,10742.0498046875,1565500,19.029565646262668,11358.344306909414,-314.020268244758,-0.048956043335951605,-0.13556046383213693,16.522389196513263,0
2020-03-11,10458.400390625,10545.099609375,10334.0,10334.2998046875,1218500,19.326485250023026,11238.351784738159,-357.3704214630943,0.0006649981756232659,-0.22165442350686682,18.68328417513857,0
2020-03-12,9590.150390625,10040.75,9508.0,10039.9501953125,1343500,12.941799398503932,11018.591598856405,-456.52372758614365,-0.08301938801064712,0.10258514567090682,23.772212971492117,1
2020-03-13,9955.2001953125,10159.400390625,8555.150390625,9107.599609375,1388000,24.269675341241424,10876.806078383885,-499.8846100426799,0.03806507612689369,0.033122441384443535,25.861510067010162,0
2020-03-16,9197.400390625,9602.2001953125,9165.099609375,9587.7998046875,897700,18.800759467584115,10652.885320016034,-588.6113871555772,-0.07612100106679087,-0.3532420749279539,30.196179822322478,0
2020-03-17,8967.0498046875,9403.7998046875,8915.599609375,9285.400390625,935600,17.509175937427287,10428.107251305562,-669.7943916104905,-0.02504518409052825,0.042219004121644144,34.34618217416457,0
2020-03-18,8468.7998046875,9127.5498046875,8407.0498046875,9088.4501953125,1516600,15.093782594855512,10166.866258423155,-765.5127638573813,-0.05556454027271507,0.6209918768704574,39.47589780326933,0
2020-03-19,8263.4501953125,8575.4501953125,7832.5498046875,8063.2998046875,925700,14.222934085683406,9913.077450008403,-848.1631637860592,-0.024247781753128472,-0.3896215218251352,44.17894865583453,1
2020-03-20,8745.4501953125,8883.0,8178.2001953125,8284.4501953125,1071500,25.14057596159624,9757.393816048949,-864.8019310944401,0.058329146858465686,0.1575024305930648,45.764050492007144,0
2020-03-23,7610.25,8159.25,7583.60009765625,7945.7001953125,653500,19.00521042615337,9471.10797390909,-958.5399902231493,-0.12980466070471242,-0.39010732617825483,50.6151888567144,1
2020-03-24,7801.0498046875,8036.9501953125,7511.10009765625,7848.2998046875,738400,22.431626180258675,9248.433551346212,-1005.83745964837,0.02507142402516349,0.12991583779648042,53.869510505166815,1
2020-03-25,8317.849609375,8376.75,7714.75,7735.14990234375,736900,30.952079103487335,9124.355692416717,-990.205151164304,0.06624746894667499,-0.002031419284940439,54.52173077004583,1
2020-03-26,8641.4501953125,8749.0498046875,8304.900390625,8451.0,865600,35.71383527227813,9059.968292802821,-940.8589350844577,0.038904356430389475,0.17465056317003658,53.86863743711394,0
2020-03-27,8660.25,9038.900390625,8522.900390625,8949.099609375,801500,35.990015757787845,9006.672520429112,-889.9756311142428,0.0021755381634551707,-0.07405268022181144,52.49945540387936,0
2020-03-30,8281.099609375,8576.0,8244.0,8385.9501953125,593300,32.91846367439098,8909.929465621897,-870.2132374425437,-0.04378053643081892,-0.25976294447910164,52.31882719115287,1
2020-03-31,8597.75,8678.2998046875,8358.0,8529.349609375,712700,37.70050757930671,8868.30553687231,-819.5530603856005,0.03823772271336057,0.20124726108208324,50.96868289139472,0
2020-04-01,8253.7998046875,8588.099609375,8198.349609375,8584.099609375,506300,34.798668030243846,8786.37143924767,-797.9600248771894,-0.04000467509668226,-0.2896029184790234,48.86523699229438,0
2020-04-03,8083.7998046875,8356.5498046875,8055.7998046875,8356.5498046875,697000,33.42908389228283,8692.695221306314,-785.5100964888097,-0.020596574186770744,0.37665415761406273,46.10299706413154,1
2020-04-07,8792.2001953125,8819.400390625,8360.9501953125,8446.2998046875,814200,43.42192178528463,8705.962551173805,-710.2936246077261,0.08763210467115035,0.1681492109038738,40.67256707984511,0
2020-04-08,8748.75,9131.7001953125,8653.900390625,8688.900390625,896500,42.99561125465259,8711.667544350632,-646.7349385764483,-0.004941902407507137,0.10108081552444115,34.991456928407466,1
2020-04-09,9111.900390625,9128.349609375,8904.5498046875,8973.0498046875,742100,47.6239900611244,8765.031923853881,-560.5987865809857,0.04150883161880259,-0.17222532069157837,30.919156137830385,0
2020-04-13,8993.849609375,9112.0498046875,8912.400390625,9103.9501953125,644000,46.307731694451256,8795.54094859003,-496.14176358931763,-0.01295567073707915,-0.13219242689664468,25.46114586567564,0
2020-04-15,8925.2998046875,9261.2001953125,8874.099609375,9196.400390625,879100,45.520959838279815,8812.842129403027,-445.4555702963953,-0.007621853562688519,0.36506211180124226,23.75913800094878,1
2020-04-16,8992.7998046875,9053.75,8821.900390625,8851.25,719400,46.485126357991,8836.836486107622,-395.28313315468586,0.007562771164790316,-0.1816630644977818,19.67356354514669,1
2020-04-17,9266.75,9324.0,9091.349609375,9323.4501953125,684200,50.327430593718454,8894.158287959941,-329.61601573206826,0.03046328187687486,-0.04892966360856266,19.91625531896402,0
2020-04-20,9261.849609375,9390.849609375,9230.7998046875,9390.2001953125,726400,50.257917678030196,8943.183797481948,-274.80202594104776,-0.0005288143766692954,0.061677871967261044,20.717793833318595,0
2020-04-21,8981.4501953125,9044.400390625,8909.400390625,9016.9501953125,655100,46.315871798248,8948.285983859356,-251.09298975146157,-0.030274667144095657,-0.09815528634361237,20.978269600796565,1
2020-04-22,9187.2998046875,9209.75,8946.25,9026.75,734400,49.45053833393438,8980.15449330311,-213.2350240145879,0.02291941778872575,0.12105022134025334,21.267177579440343,1
2020-04-23,9313.900390625,9343.599609375,9170.150390625,9232.349609375,666700,51.33268382562022,9024.65394627936,-171.0450038437957,0.01377995587701486,-0.09218409586056642,22.176783341318732,0
2020-04-24,9154.400390625,9296.900390625,9141.2998046875,9163.900390625,659400,48.86416310512285,9041.953472192114,-148.76456064623562,-0.017124941572334906,-0.010949452527373671,19.275291841337797,1
2020-04-27,9282.2998046875,9377.099609375,9250.349609375,9259.7001953125,512800,50.903035287929825,9073.999649858166,-119.41024806599671,0.013971358975458648,-0.22232332423415224,16.893748134909654,1
2020-04-28,9380.900390625,9404.400390625,9260.0,9389.7998046875,614500,52.47619025346477,9114.919748627077,-87.18548066406038,0.010622430648890235,0.19832293291731662,16.66664617297164,1
2020-04-29,9553.349609375,9599.849609375,9392.349609375,9408.599609375,653000,55.18105121836375,9173.377063393467,-47.18795621053323,0.018383013524196468,0.06265256305939793,17.539159609736853,1
2020-04-30,9859.900390625,9889.0498046875,9731.5,9753.5,931200,59.58463334583552,9264.91350702434,9.141083460584923,0.03208830345213909,0.42603369065849916,19.286729301736322,0
2020-05-04,9293.5,9533.5,9266.9501953125,9533.5,687500,49.84069880924161,9268.725039421093,7.986412914189714,-0.05744483901313502,-0.26170532646048106,17.903744497132386,0
2020-05-05,9205.599609375,9450.900390625,9190.75,9429.400390625,725200,48.51475276188723,9260.308315414948,-0.021253722321489477,-0.009458265521601117,0.05483636363636357,17.289054697853583,1
2020-05-06,9270.900390625,9346.900390625,9116.5,9226.7998046875,722200,49.58772934722986,9261.720592109621,-1.085645275459683,0.007093593467121684,-0.004136789851075573,15.107372277558673,0
2020-05-07,9199.0498046875,9277.849609375,9175.900390625,9234.0498046875,708700,48.39268564549091,9253.364487120005,-7.6388689286268345,-0.007750119504051356,-0.018692882857934134,10.75562345013713,0
2020-05-08,9251.5,9382.650390625,9238.2001953125,9376.9501953125,609100,49.352243699568234,9253.115888837337,-8.502047162688541,0.0057016970693835045,-0.14053901509806688,9.982728436200377,0
2020-05-11,9239.2001953125,9439.900390625,9219.9501953125,9348.150390625,704600,49.12158588946843,9251.260463034027,-10.062617980256618,-0.0013294930214019507,0.15678870464619932,8.829791350882035,0
2020-05-12,9196.5498046875,9240.849609375,9043.9501953125,9168.849609375,805500,48.27897172455771,9243.965708587823,-14.57292407829118,-0.004616242718351149,0.14320181663355092,8.749778765366118,1
2020-05-13,9383.5498046875,9584.5,9351.099609375,9584.2001953125,846400,52.15425103883805,9262.576921401112,-3.023187555914774,0.02033371253039773,0.050775915580384856,8.471149587596072,0
2020-05-14,9142.75,9281.099609375,9119.75,9213.9501953125,602600,47.24524903612645,9246.599998547632,-13.14889763390056,-0.025661909373274727,-0.2880434782608695,7.8882553909990785,0
2020-05-15,9136.849609375,9182.400390625,9050.0,9182.400390625,575900,47.12819305692257,9231.966613324614,-21.40298771484231,-0.0006453627874545287,-0.044307998672419524,7.5176291156385915,0
2020-05-18,8823.25,9158.2998046875,8806.75,9158.2998046875,773000,41.27489229073824,9177.471064881332,-52.6424517715368,-0.034322509703259896,0.34224691786768546,8.67022516120052,0
2020-05-19,8879.099609375,9030.349609375,8855.2998046875,8961.7001953125,762200,42.64120276566172,9137.688204147154,-72.06266187411529,0.00632982284022332,-0.013971539456662407,9.38656272291349,1
2020-05-20,9066.5498046875,9093.7998046875,8875.349609375,8889.150390625,622300,47.09067251059836,9128.2030842192,-71.50340734979181,0.021111396826158035,-0.18354762529519808,9.197831970556235,0
2020-05-21,9106.25,9178.5498046875,9056.099609375,9079.4501953125,631500,48.01051853864299,9125.276006323307,-67.08342418073698,0.004378754451001221,0.014783866302426452,9.277714666883027,0
2020-05-22,9039.25,9149.599609375,8968.5498046875,9067.900390625,675800,46.539981574271266,9113.805872146866,-68.20072028269533,-0.0073575840768702605,0.07015043547110045,9.439148297514924,0
2020-05-26,9029.0498046875,9161.650390625,8996.650390625,9099.75,655000,46.30743569416868,9102.505063152284,-69.11256933015284,-0.0011284338094974533,-0.03077833678603137,9.604661070754563,1
2020-05-27,9314.9501953125,9334.0,9004.25,9082.2001953125,763500,53.34428480066009,9130.831080773647,-46.232504581521425,0.03166450477176164,0.16564885496183201,9.628800196423033,1
2020-05-28,9490.099609375,9511.25,9336.5,9364.9501953125,837900,57.05734198873356,9178.733551253827,-13.807628746904811,0.018803043536468778,0.09744597249508846,9.848962102101625,1
2020-05-29,9580.2998046875,9598.849609375,9376.900390625,9422.2001953125,967000,58.87261261966726,9232.275718378318,18.94928532220365,0.009504662651105722,0.15407566535386086,9.935136362142488,1
2020-06-01,9826.150390625,9931.599609375,9706.9501953125,9726.849609375,794200,63.41239368803375,9311.459008011208,64.00960051868788,0.025662097319460564,-0.1786970010341261,9.737430907834415,1
2020-06-02,9979.099609375,9995.599609375,9824.0498046875,9880.849609375,770200,65.93188351876714,9400.477754859714,110.78488941315481,0.015565527970742954,-0.030219088390833537,12.030242339524957,1
2020-06-03,10061.5498046875,10176.2001953125,10035.5498046875,10108.2998046875,794700,67.24146403684995,9488.620694836753,152.74691322249055,0.008262288035990828,0.03180991950142831,14.123386280100128,0
2020-06-04,10029.099609375,10123.849609375,9944.25,10054.25,775100,66.16347901831529,9560.684550108519,181.29381756986004,-0.003225168681009971,-0.024663394991820797,15.613826396691746,1
2020-06-05,10142.150390625,10177.7998046875,10040.75,10093.7998046875,987100,68.08319054094798,9638.21332884405,210.61189534834375,0.011272276241460544,0.2735130950845053,17.151067312347738,0
2020-06-08,10167.4501953125,10328.5,10120.25,10326.75,936500,68.51371709753256,9708.778244373176,233.19998178406786,0.002494520758722585,-0.05126127038800532,18.46214600106925,0
2020-06-09,10046.650390625,10291.150390625,10021.4501953125,10181.150390625,754200,64.0697842922632,9753.82786387342,238.6031991955715,-0.011881032349997822,-0.19466097170315,19.117164615314778,0
2020-06-10,10116.150390625,10148.75,10036.849609375,10072.599609375,632400,65.4579500187699,9802.137534106965,245.66152395734207,0.006917728526201428,-0.16149562450278443,19.701410076447985,0
2020-06-11,9902.0,10112.0498046875,9885.0498046875,10094.099609375,715500,58.019624859698034,9815.45252955937,231.30876690935656,-0.021169158460066062,0.13140417457305498,19.90531532761721,1
2020-06-12,9972.900390625,9996.0498046875,9544.349609375,9544.9501953125,796300,59.65427466485637,9836.445577701455,223.08360360926054,0.00716020911179549,0.11292802236198463,19.794072772393104,0
2020-06-15,9813.7001953125,9943.349609375,9726.349609375,9919.349609375,716100,54.52070428085516,9833.412860049595,201.3973933793077,-0.015963279394844432,-0.10071581062413659,19.34370791932663,1
2020-06-16,9914.0,10046.150390625,9728.5,10014.7998046875,899900,57.02963226806176,9844.157812042982,190.11276985935365,0.010220386061458031,0.25666806311967605,17.836530145185787,0
2020-06-17,9881.150390625,10003.599609375,9833.7998046875,9876.7001953125,685400,55.941151714652165,9849.090155853919,176.4845316544397,-0.0033134566648174157,-0.23835981775752857,16.150057973786105,1
2020-06-18,10091.650390625,10111.2001953125,9845.0498046875,9863.25,622900,61.06886509130843,9881.431520490063,180.58794010751808,0.021303187551898528,-0.09118762766267874,15.127413391409469,1
2020-06-19,10244.400390625,10272.400390625,10072.650390625,10119.0,892100,64.31447618560537,9929.827369841389,193.93006422195504,0.015136275444292302,0.4321720982501205,14.213616055350567,0
2020-06-22,10311.2001953125,10393.650390625,10277.599609375,10318.75,685400,65.66264689261882,9980.677079904204,207.50202549213282,0.006520616350433883,-0.23170048200874338,12.6581941826587,1
2020-06-23,10471.0,10484.7001953125,10301.75,10347.9501953125,669200,68.70821862425097,10046.05346925031,228.5181958014764,0.015497691991291696,-0.02363583309016637,10.757624245466118,0
2020-06-24,10305.2998046875,10553.150390625,10281.9501953125,10529.25,854800,62.51628048611825,10080.619647308602,229.16141113798403,-0.015824677233549855,0.2773460848774656,9.26174862788438,0
2020-06-25,10288.900390625,10361.7998046875,10194.5,10235.5498046875,994200,61.92150994168561,10108.390413084122,225.74561335803264,-0.001591357298992957,0.16307908282639216,8.15034816209336,1
2020-06-26,10383.0,10409.849609375,10311.25,10378.900390625,671900,64.03582910723532,10145.005024672906,228.00334047934666,0.00914574014738645,-0.324180245423456,7.338354100664056,0
2020-06-29,10312.400390625,10337.9501953125,10223.599609375,10311.9501953125,574500,61.28632987291298,10167.324406799853,221.54200866722204,-0.006799538608783573,-0.1449620479237982,7.108866568747367,0
2020-06-30,10302.099609375,10401.0498046875,10267.349609375,10382.599609375,556200,60.875628106166765,10185.294433809873,213.1333016643639,-0.0009988732845714887,-0.03185378590078325,7.135827117048563,1
2020-07-01,10430.0498046875,10447.0498046875,10299.599609375,10323.7998046875,573600,64.0943348171824,10217.928483260224,214.323267009966,0.012419817334717198,0.031283710895361416,7.508657649735374,1
2020-07-02,10551.7001953125,10598.2001953125,10485.5498046875,10493.0498046875,597400,66.8838640795486,10262.431378200528,222.5174503133876,0.011663452514898642,0.04149232914923284,8.115115793218418,0
2020-07-03,10607.349609375,10631.2998046875,10562.650390625,10614.9501953125,525200,68.10461636614052,10308.420475690458,230.84085259526,0.005273976044848361,-0.12085704720455304,8.85835571886459,1
2020-07-06,10763.650390625,10811.400390625,10695.099609375,10723.849609375,571200,71.30418671915004,10369.11779768173,247.19981012270728,0.014735139974255018,0.08758568164508751,10.01606294775836,0
2020-07-07,10799.650390625,10813.7998046875,10689.7001953125,10802.849609375,636800,72.00086846262525,10426.5221434075,260.07136020691723,0.003344590235981215,0.11484593837535018,10.902511620062516,0
2020-07-08,10705.75,10847.849609375,10676.5498046875,10818.650390625,767900,67.40410833390607,10463.752524286501,259.70150235742767,-0.00869476207364206,0.20587311557788945,11.363357744207807,1
2020-07-09,10813.4501953125,10836.849609375,10733.0,10755.5498046875,618700,69.78668182991093,10510.378880423303,265.043634980535,0.010060032721901813,-0.19429613230889442,11.506351345745435,0
2020-07-10,10768.0498046875,10819.400390625,10713.0,10764.099609375,590700,67.54534740102,10544.73500365853,262.5869426555564,-0.004198511095439339,-0.04525618231776307,11.474810102524392,0
2020-07-13,10802.7001953125,10894.0498046875,10756.0498046875,10851.849609375,554100,68.38004392344493,10579.130362545726,260.4338736456102,0.003217889149241815,-0.06196038598273235,10.73568609373043,0
2020-07-14,10607.349609375,10755.650390625,10562.900390625,10750.849609375,532400,59.14459578163409,10582.89292878963,240.19556629926228,-0.01808349601540049,-0.03916260602779287,9.739858903230338,0
2020-07-15,10618.2001953125,10827.4501953125,10577.75,10701.0,715900,59.47201694375834,10587.600564326014,222.4676449910221,0.0010229309240368245,0.34466566491359885,8.275762137692029,1
2020-07-16,10739.9501953125,10755.2998046875,10595.2001953125,10706.2001953125,694400,63.05025433480586,10607.913848457545,215.7552548493386,0.011466161662100571,-0.03003212739209382,7.606886197313606,1
2020-07-17,10901.7001953125,10933.4501953125,10749.650390625,10752.0,676900,67.19429100409748,10647.085361371539,220.9406442842137,0.01506059125586967,-0.025201612903225756,7.677604919488452,1
2020-07-20,11022.2001953125,11037.900390625,10953.0,10999.4501953125,554300,69.90243034092997,10697.100672563669,232.09796484675644,0.011053321760931656,-0.1811198109026444,8.130547413598126,1
2020-07-21,11162.25,11179.5498046875,11113.25,11126.099609375,772000,72.72100820308526,10759.120582888512,249.3665284551971,0.012706156865764484,0.39274760959769073,9.17536435625151,0
2020-07-22,11132.599609375,11238.099609375,11056.5498046875,11231.2001953125,765100,71.20075542787717,10808.917786420045,257.688972731552,-0.0026563094918139463,-0.008937823834196945,9.476007527395595,1
2020-07-23,11215.4501953125,11239.7998046875,11103.150390625,11135.0,621600,72.90523259921966,10863.122107605706,267.88194336209745,0.007442159858846331,-0.18755718206770355,9.726377631508061,0
2020-07-24,11194.150390625,11225.400390625,11090.2998046875,11149.9501953125,678900,71.7298620386477,10907.259212008279,271.1159736148056,-0.0018991484351116306,0.09218146718146714,9.897132011760661,0
2020-07-27,11131.7998046875,11225.0,11087.849609375,11225.0,588100,68.26060982487678,10937.197957698841,265.58628136063635,-0.005569925698846956,-0.1337457652084254,9.447795807815709,1
2020-07-28,11300.5498046875,11317.75,11151.400390625,11154.099609375,683900,72.18207637413265,10985.644870630662,271.68881556195083,0.0151592736988444,0.16289746641727598,9.133159272892948,0
2020-07-29,11202.849609375,11341.400390625,11149.75,11276.900390625,600700,67.01926861135269,11014.60550246324,265.5800867139824,-0.008645614328603224,-0.12165521275040214,8.713622925194272,0
2020-07-30,11102.150390625,11299.9501953125,11084.9501953125,11254.2998046875,677800,62.0898831605892,11026.278154218142,249.7345057879229,-0.008988714680747911,0.12835025803229572,8.306062110331979,0
2020-07-31,11073.4501953125,11150.400390625,11026.650390625,11139.5,642600,60.71912131546558,11032.56775969739,232.1844253133695,-0.002585102372305803,-0.05193272351726175,7.901175031855439,0
